winery,wine,year,rating,num_reviews,region,price,type,body,acidity,winery_category,wine_category,region_category,type_category,norm_rating,norm_num_reviews,norm_price,year_not_defined
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Mustiguillo,Finca Terrerazo,2017,4.2,390,El Terrerazo,24.45,Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0062490165666374,0
Bodegas Mauro,Godello Blanco,2019,4.4,134,Bierzo,37.6,Tempranillo,4.0,3.0,2,2,1,1,0.2857142857142865,0.0033436608484922,0.0104717590050383,0
Bodegas Mauro,Red,2011,4.2,2820,Castilla y Leon,58.26,Red,4.0,3.0,2,2,2,1,0.0,0.0857388263443663,0.0171061208892485,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Matarromera,Gran Reserva,2011,4.2,389,Ribera del Duero,64.5,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111659866867081,0.0191099165406266,0
Alto Moncayo,Aquilon Garnacha,2014,4.4,134,Campo de Borja,100.0,Grenache,5.0,3.0,2,3,2,2,0.2857142857142865,0.0033436608484922,0.0305097155188193,0
R. Lopez de Heredia,Vina Bosconia Reserva,2007,4.2,2820,Rioja Alta,20.95,Rioja Red,4.0,3.0,2,1,2,1,0.0,0.0857388263443663,0.005125092723717,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Vinedos de Paganos,El Puntido,2005,4.2,384,Rioja,73.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0110126077487039,0.0218394458734333,0
Sei Solo,Preludio,2016,4.2,388,Ribera del Duero,31.63,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0111353108991073,0.0085546660501141,0
Cayetano del Pino,Palo Cortado 1/10,0,4.4,134,Jerez-Xeres-Sherry,25.0,Sherry,4.0,3.0,2,2,1,1,0.2857142857142865,0.0033436608484922,0.0064256331705249,1
Familia Torres,Mas La Plana Cabernet Sauvignon,2010,4.2,2788,Penedes,48.4,Cabernet Sauvignon,4.0,3.0,2,1,2,2,0.0,0.0847572011411392,0.0139398668631927,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Remirez de Ganuza,Rioja Blanco,2017,4.2,421,Rioja,29.15,Rioja White,3.0,3.0,1,1,1,1,0.0,0.0121476118899352,0.0077582857271305,0
La Unica,Fourth Edition,2017,4.4,131,Vino de Espana,40.0,Tempranillo,4.0,2.0,2,2,1,1,0.2857142857142865,0.0032516334856897,0.0112424496401838,0
Rafael Palacios,Louro Godello,2019,4.2,2685,Valdeorras,19.7,Unknown,4.0,3.0,2,1,2,1,0.0,0.081597595018252,0.0047236913512454,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
La Vicalanda,Reserva,2015,4.2,420,Rioja,17.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0040172249356955,0
Remelluri,Rioja Blanco,2018,4.4,130,Rioja,52.0,Rioja White,3.0,3.0,2,1,1,1,0.2857142857142865,0.0032209576980888,0.0150959028159109,0
Imperial,Rioja Reserva,2016,4.2,2676,Rioja,24.75,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0813215129298444,0.0063453528960306,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Enrique Mendoza,Santa Rosa,2017,4.2,420,Alicante,18.9,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0044667944728636,0
Pazo Senorans,Seleccion de Anada Albarino Rias Baixas,2012,4.4,130,Rias Baixas,34.25,Albarino,3.0,3.0,2,2,1,1,0.2857142857142865,0.0032209576980888,0.0093960033268145,0
Bodegas Roda,Roda Reserva Rioja,2015,4.2,2478,Rioja,55.47,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0752477069848768,0.0162101930258919,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Clos Pons,Roc Nu,2011,4.2,420,Costers del Segre,23.95,Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0060884560176488,0
Fefinanes,Albarino de Fefinanes III Ano,2017,4.4,128,Rias Baixas,35.4,Albarino,3.0,3.0,2,2,1,1,0.2857142857142865,0.0031596061228872,0.0097652925894884,0
Bodegas Roda,Roda Reserva Rioja,2012,4.2,2375,Rioja,28.4,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0720881008619896,0.0075174449036476,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Sierra Cantabria,Coleccion Privada,2012,4.2,420,Rioja,28.3,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0121169361023344,0.0074853327938498,0
Arzuaga,Reserva Ribera del Duero,2018,4.4,128,Ribera del Duero,32.15,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.0031596061228872,0.0087216490210623,0
Imperial,Rioja Reserva,2014,4.2,2364,Rioja,27.6,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0717506671983803,0.0072605480252658,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,4.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Imperial,Rioja Reserva,2004,4.2,417,Rioja,45.0,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0120249087395318,0.0128480551300701,0
Familia Torres,Perpetual,2017,4.4,127,Priorato,62.75,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0031289303352863,0.0185479546191664,0
Juan Gil,Jumilla Blue Label,2015,4.2,2271,Jumilla,24.76,Red,4.0,3.0,2,1,2,1,0.0,0.0688978189515015,0.0063485641070103,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,4.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Losada,Altos de Losada,2018,4.2,415,Bierzo,17.9,Mencia,3.0,3.0,1,1,1,1,0.0,0.0119635571643301,0.0041456733748864,0
Gramona,Cava Celler Batlle,2010,4.4,126,Cava,58.3,Cava,2.0,3.0,2,2,2,2,0.2857142857142865,0.0030982545476855,0.0171189657331676,0
Juan Gil,Jumilla Blue Label,2018,4.2,2234,Jumilla,24.6,Red,4.0,3.0,2,1,2,1,0.0,0.0677628148102702,0.006297184731334,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Mar de Frades,Rias Baixas Albarino Finca Valinas,2015,4.2,414,Rias Baixas,16.78,Albarino,3.0,3.0,1,1,1,1,0.0,0.0119328813767293,0.0037860177451518,0
Ferrer Bobet,Seleccio Especial Vinyes Velles,2016,4.4,123,Priorato,58.9,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0030062271848829,0.0173116383919539,0
Juan Gil,Jumilla Blue Label,2017,4.2,2135,Jumilla,22.5,Red,4.0,3.0,2,1,2,1,0.0,0.0647259118377864,0.0056228304255817,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
La Rioja Alta,Vina Alberdi Crianza,2018,4.2,410,Rioja,13.58,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0027584302316246,0
Merum Priorati,El Cel,2015,4.4,123,Priorato,59.0,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0030062271848829,0.0173437505017517,0
Bodegas Faustino,I Gran Reserva,1994,4.2,2074,Rioja,124.5,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0628546887941347,0.0383771824192621,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Bodegas La Horra,Corimbo I,2015,4.2,412,Ribera del Duero,37.9,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118715298015276,0.0105680953344315,0
Gomez Cruzado,Montes Obarenes Seleccion Terroir,2016,4.4,122,Rioja,42.95,Rioja White,3.0,3.0,2,2,1,1,0.2857142857142865,0.0029755513972821,0.0121897568792167,0
Carmelo Rodero,Crianza,2017,4.2,2050,Ribera del Duero,19.99,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0621184698917144,0.0048168164696588,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Vina Pedrosa,Gran Reserva,2011,4.2,410,Ribera del Duero,51.35,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0148871741022256,0
Vall Llach,Porrera Vi de Vila,2017,4.4,122,Priorato,43.95,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0029755513972821,0.0125108779771939,0
Atalaya,La Atalaya del Camino,2017,4.2,2022,Almansa,11.8,Red,4.0,3.0,2,1,2,1,0.0,0.0612595478388907,0.0021868346772251,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Campillo,Gran Reserva Rioja,2012,4.2,410,Rioja,22.99,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0118101782263259,0.0057801797635906,0
Resalte,Gran Ribera del Duero,2010,4.4,122,Ribera del Duero,41.918892,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.0029755513972821,0.0118586463461235,0
Protos,27 Ribera del Duero,2018,4.2,1981,Ribera del Duero,23.74,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.060001840547256,0.0060210205870735,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Ramon do Casar,Treixadura,2020,4.2,407,Ribeiro,11.95,Unknown,4.0,3.0,1,1,1,1,0.0,0.0117181508635234,0.0022350028419217,0
Scala Dei,Heretge Priorat,2017,4.4,120,Priorato,91.03,Priorat Red,4.0,3.0,2,2,1,1,0.2857142857142865,0.0029141998220804,0.0276292592699632,0
Bodegas Roda,Roda Reserva Rioja,2013,4.2,1931,Rioja,30.35,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0584680511672137,0.0081436310447032,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Lustau,Candela Cream Dulce Sweet,0,4.2,405,Jerez-Xeres-Sherry,7.1,Sherry,4.0,3.0,1,1,1,1,0.0,0.0116567992883217,0.000677565516732,1
Figuero,Vinas Viejas,2018,4.4,119,Ribera del Duero,25.1,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.0028835240344795,0.0064577452803226,0
Protos,Gran Reserva,2012,4.2,1921,Ribera del Duero,38.84,Ribera Del Duero Red,5.0,3.0,1,1,1,1,0.0,0.0581612932912052,0.0108699491665301,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Portal del Priorat,Clos del Portal Somni,2014,4.2,404,Priorato,77.36,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0232395338606141,0
Artadi,La Poza de Ballesteros,2014,4.4,119,Vino de Espana,104.0,Tempranillo,4.0,2.0,1,2,1,1,0.2857142857142865,0.0028835240344795,0.0317941999107283,0
Remelluri,Rioja Reserva,2013,4.2,1768,Rioja,21.5,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0534678977882757,0.0053017093276045,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Binigrau,Nounat,2020,4.2,404,Mallorca,19.9,Unknown,4.0,3.0,1,1,1,1,0.0,0.0116261235007208,0.0047879155708409,0
Artadi,El Carretil,2010,4.4,117,Vino de Espana,295.3,Tempranillo,4.0,2.0,1,2,1,1,0.2857142857142865,0.0028221724592778,0.0932246659537778,0
Tinto Pesquera,Reserva,2015,4.2,1688,Ribera del Duero,29.95,Ribera Del Duero Red,5.0,3.0,2,1,1,1,0.0,0.0510138347802079,0.0080151826055123,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,4.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Ramon Bilbao,Mirto,2011,4.2,402,Rioja,28.53,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0115647719255191,0.0075591906463846,0
Osborne,Sibarita Oloroso Jerez-Xeres-Sherry 30 Years V.O.R.S,0,4.4,117,Jerez Oloroso,79.9,Sherry,4.0,3.0,2,2,2,1,0.2857142857142865,0.0028221724592778,0.0240551814494764,1
Marques de Riscal,Rioja 150 Aniversario,2010,4.2,1686,Rioja,59.0,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0509524832050062,0.0173437505017517,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Matsu,El Viejo,2019,4.2,400,Toro,27.89,Toro Red,5.0,3.0,1,1,1,1,0.0,0.0115034203503174,0.0073536731436792,0
Vina Sastre,Pago de Santa Cruz Gran Reserva Ribera del Duero,2015,4.4,116,Ribera del Duero,71.95,Ribera Del Duero Red,5.0,3.0,2,2,1,1,0.2857142857142865,0.002791496671677,0.0215022687205572,0
Pintia,Toro,2006,4.2,1665,Toro,98.9,Toro Red,5.0,3.0,2,2,1,1,0.0,0.0503082916653885,0.0301564823110443,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Artadi,Valdegines,2016,4.2,398,Vino de Espana,48.96,Tempranillo,4.0,2.0,1,1,1,1,0.0,0.0114420687751158,0.01411969467806,0
Pinea,17,2018,4.4,115,Ribera del Duero,57.9,Tempranillo,4.0,2.0,2,2,1,1,0.2857142857142865,0.0027608208840761,0.0169905172939767,0
Bodegas Roda,Roda Reserva Rioja,2014,4.2,1645,Rioja,59.9,Rioja Red,4.0,3.0,2,1,1,1,0.0,0.0496947759133715,0.0176327594899312,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
Contino,Rioja Graciano,2011,4.2,395,Rioja,61.94,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0113500414123132,0.0182878465298048,0
Vina Sastre,Pesus Ribera del Duero,2011,4.4,114,Ribera del Duero,465.0,Ribera Del Duero Red,5.0,3.0,2,3,1,1,0.2857142857142865,0.0027301450964753,0.1477189162805185,0
Alto Moncayo,Veraton Garnacha,2014,4.2,1627,Campo de Borja,19.94,Grenache,5.0,3.0,2,1,2,2,0.0,0.0491426117365563,0.00480076041476,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Conreria d'Scala Dei,Les Brugueres,2018,4.2,390,Priorato,16.76,Priorat Red,4.0,3.0,1,1,1,1,0.0,0.011196662474309,0.0037795953231923,0
Contino,Reserva,2016,4.2,392,Rioja,19.98,Rioja Red,4.0,3.0,1,1,1,1,0.0,0.0112580140495107,0.0048136052586791,0
